#1:
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0
0, 50, 0, 0, 150, 0, 0, 80, 170, 0, 10, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
20, 20, 0, 0, 20, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 70, 0, 0
0, 0, 0, 190, 0, 0, 0, 0, 0, 110, 190, 0, 90, 0, 0, 0, 170, 0, 0, 50, 0
150, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 40, 60, 0, 0, 0, 0, 180, 0, 40, 0, 130, 150, 0, 0, 0, 40, 0
0, 30, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 80, 0, 0, 0, 0, 0, 120, 0, 0
0, 0, 0, 0, 150, 110, 0, 0, 120, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0
0, 0, 0, 140, 0, 0, 180, 0, 170, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 190, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 190, 0, 0
0, 170, 0, 0, 120, 170, 0, 0, 0, 0, 0, 10, 80, 0, 0, 0, 0, 0, 20, 0, 0
0, 0, 70, 0, 160, 90, 0, 0, 130, 80, 0, 0, 0, 0, 0, 0, 0, 90, 0, 90, 0
0, 0, 0, 0, 0, 0, 160, 0, 50, 0, 0, 10, 0, 0, 0, 0, 50, 0, 0, 0, 0
0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 130, 120, 20, 0, 0
0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0
0, 0, 0, 0, 0, 0, 0, 200, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 110, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 40, 0, 70
0, 0, 0, 0, 0, 0, 0, 0, 180, 0, 0, 40, 0, 0, 120, 170, 180, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 80, 30, 0, 0, 20, 0, 0, 0, 0, 10, 20
0, 0, 50, 0, 0, 200, 0, 0, 0, 0, 130, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 190, 0, 0, 50, 80, 0, 0, 0, 130, 0, 0, 0, 80, 0, 0, 200, 0
100, 140, 0, 0, 0, 0, 140, 0, 120, 0, 0, 0, 0, 200, 50, 120, 150, 70, 0, 0, 0
0, 100, 0, 0, 0, 0, 140, 0, 0, 100, 0, 0, 30, 0, 0, 170, 100, 100, 0, 0, 0
0, 130, 0, 0, 0, 0, 0, 110, 0, 0, 0, 120, 0, 10, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 90, 0, 0, 0, 0, 0, 90, 130, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 0
110, 0, 0, 0, 0, 0, 0, 80, 0, 90, 70, 10, 130, 0, 0, 10, 0, 0, 0, 0, 0
150, 0, 0, 0, 0, 0, 0, 0, 0, 60, 80, 0, 0, 0, 0, 160, 0, 0, 0, 90, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 40, 0, 0, 0, 200, 20, 0, 0, 0, 0, 50
0, 0, 0, 40, 0, 0, 0, 130, 0, 200, 0, 10, 0, 0, 50, 0, 0, 0, 0, 0, 30
#5:
0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 110, 0, 0, 0, 140, 0, 0
0, 10, 0, 0, 30, 0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 140, 0, 0, 90, 0, 60, 0, 110, 160, 100, 0, 190, 0, 0, 0, 200, 140, 0
0, 0, 0, 140, 200, 0, 160, 0, 60, 0, 0, 0, 0, 0, 180, 30, 0, 0, 0, 190, 0
150, 0, 80, 0, 200, 0, 0, 150, 20, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0
0, 0, 0, 0, 130, 0, 200, 0, 190, 0, 0, 0, 0, 0, 30, 0, 0, 0, 60, 0, 50
0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 40, 0, 0, 20, 50, 0, 0, 0
0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 180, 0, 0, 0, 0, 0, 0
0, 10, 0, 120, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 200, 0, 0, 0, 190, 90
0, 180, 0, 140, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 160, 0
0, 0, 170, 0, 200, 0, 0, 0, 200, 0, 60, 0, 0, 0, 130, 0, 0, 0, 110, 0, 0
0, 0, 0, 170, 0, 170, 0, 0, 0, 0, 0, 70, 0, 0, 50, 0, 180, 0, 0, 80, 0
0, 0, 50, 0, 0, 30, 0, 0, 0, 190, 70, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0
0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 130, 0, 0, 120, 30, 0, 0, 0, 0, 100, 0
190, 0, 0, 70, 0, 60, 0, 0, 0, 0, 0, 180, 0, 70, 0, 0, 0, 0, 0, 0, 0
30, 0, 0, 0, 0, 0, 110, 0, 0, 0, 120, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 130, 0, 20, 0, 0, 0, 0, 170, 0
0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 130, 80, 0, 190, 0, 30, 0, 30, 0, 0, 0, 0, 90, 190, 0, 0, 80, 0, 0, 0
0, 160, 0, 0, 170, 30, 0, 0, 70, 0, 0, 0, 100, 110, 0, 0, 0, 0, 0, 0, 0
10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 0, 0, 200, 0, 190, 200, 0, 0, 120
50, 50, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 200, 170, 60, 0, 0
140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 120, 0, 70, 0, 0, 40, 80, 0, 0, 0, 0, 190, 0, 120
0, 0, 0, 130, 0, 50, 0, 170, 0, 0, 0, 120, 0, 0, 130, 60, 0, 40, 0, 0, 100
40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0
180, 0, 0, 0, 120, 0, 0, 0, 90, 40, 0, 0, 0, 0, 0, 180, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 0, 140, 0, 0, 0, 0
180, 200, 160, 0, 0, 10, 100, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 190, 0, 180, 190
0, 0, 0, 0, 0, 0, 120, 0, 0, 180, 0, 120, 0, 0, 0, 0, 90, 0, 0, 0, 0
0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 170, 30, 50, 30, 0
0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 20, 0, 10, 0, 0, 160, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 190, 0, 80, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 50
40, 90, 60, 70, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 200, 20, 0, 0, 0, 0, 0
0, 180, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 130
#6:
0, 0, 100, 0, 0, 0, 0, 170, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
110, 0, 0, 0, 0, 0, 0, 0, 150, 0, 180, 0, 0, 80, 0, 0, 0, 40, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 190, 190, 170, 0, 0, 0, 0, 0, 180, 0, 0, 0, 0, 0
0, 190, 10, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 100, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 200, 0, 0, 0, 140, 0, 0, 0, 110, 170, 10, 0, 0, 0, 80, 20, 0
0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 120, 0, 0, 0, 0
0, 0, 0, 0, 0, 140, 200, 0, 0, 190, 0, 60, 0, 0, 180, 0, 40, 0, 0, 0, 0
0, 20, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 160, 0, 0, 160, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 110, 80, 0, 0, 0, 0, 0
120, 20, 0, 0, 0, 0, 0, 80, 0, 20, 0, 120, 0, 0, 0, 0, 0, 170, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 180, 0, 0, 0, 200, 0, 0, 170, 0, 10, 0, 0, 0, 0
0, 0, 0, 110, 0, 0, 0, 0, 200, 0, 0, 10, 30, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 190, 70, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 160, 0, 0, 20, 60, 0, 0, 0, 0, 0, 0, 140, 0, 0, 100, 60
200, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0
100, 100, 0, 120, 0, 0, 40, 30, 0, 170, 0, 0, 0, 0, 70, 120, 200, 0, 0, 0, 0
0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0
180, 0, 0, 0, 100, 0, 200, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 170
90, 170, 90, 150, 0, 0, 40, 80, 160, 0, 190, 0, 0, 0, 0, 0, 10, 0, 190, 0, 0
0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 0
0, 100, 60, 10, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 10, 0, 0, 0, 0
160, 0, 0, 0, 0, 0, 0, 40, 0, 0, 190, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0
10, 0, 0, 0, 0, 0, 0, 0, 50, 70, 200, 170, 0, 180, 0, 50, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 170, 200, 0, 0
0, 0, 0, 0, 80, 0, 60, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 100, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 20, 0, 0, 0, 0, 0, 120, 0, 170, 0
0, 0, 80, 180, 0, 80, 0, 0, 0, 140, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90
0, 110, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 160, 0, 0, 0, 0, 60, 0, 0, 160
